"SEJARAH KEBUDAYAAN ISLAM X / K.13","Text","","978-979-8446-93-1","KEMENTRIAN AGAMA","2014","","","2X9/-/H","Indonesia","Jakarta","NONE","","","","","","<MA4622S><MA4623S><MA4624S><MA4625S><MA4626S><MA4627S><MA4628S><MA4629S><MA4630S><MA4631S><MA4632S><MA4633S><MA4634S><MA4635S><MA4636S><MA4637S><MA4638S><MA4639S><MA4640S><MA4641S><MA4642S><MA4643S><MA4644S><MA4645S><MA4646S><MA4647S><MA4648S><MA4649S><MA4650S><MA4651S><MA4652S><MA4653S><MA4654S><MA4655S><MA4656S><MA4657S><MA4658S><MA4659S><MA4660S><MA4661S><MA4662S><MA4663S><MA4664S><MA4665S><MA4666S><MA4667S><MA4668S><MA4669S><MA4670S><MA4671S><MA4672S><MA4673S><MA4674S><MA4675S><MA4676S><MA4677S><MA4678S><MA4679S><MA4680S><MA4681S><MA4682S><MA4683S><MA4684S><MA4685S><MA4686S><MA4687S><MA4688S><MA4689S><MA4690S><MA4691S><MA4692S><MA4693S><MA4694S><MA4695S><MA4696S><MA4697S><MA4698S><MA4699S><MA4700S><MA4701S><MA4702S><MA4703S><MA4704S><MA4705S><MA4706S><MA4707S><MA4708S><MA4709S><MA4710S><MA4711S><MA4712S><MA4713S><MA4714S><MA4715S><MA4716S><MA4717S><MA4718S><MA4719S><MA4720S><MA4721S>"
"BUKU GURU / PANDUAN SKI / K.13","Text","","978-979-8446-93-1","KEMENTRIAN AGAMA","2014","","","","Indonesia","Jakarta","NONE","","","","","","<MA4621S>"
"BUKU GURU / PANDUAN AKIDAH AKHLAK X / K.13","Text","","","KEMENTRIAN AGAMA","2014","","","","Indonesia","Jakarta","NONE","","","","","","<MA4620S>"
"BUKU GURU / PANDUAN BAHASA ARAB X / K.13","Text","","","KEMENTRIAN AGAMA","2014","","","","Indonesia","Jakarta","NONE","","","","","","<MA4619S>"
"BUKU GURU / PANDUAN AL-QUR'AN HADIS X / K.13","Text","","","KEMENTRIAN AGAMA","2014","","","","Indonesia","Jakarta","NONE","","","","","","<MA4618S>"
"ANAK SALEH","Text","","978-602-4222-84-4","PT. BINA ILMU","","","","","Indonesia","SURABAYA","NONE","","","","<UMAR HASYIM>","","<MA4617S>"
"47Th PERJALANAN UNY","Text","","","","2012","","","000/-/H","Indonesia","Jakarta","NONE","","","","<SARDIMAN,AM. DKK>","","<MA4616S>"
"TAFSIR JALALAIN 1-3","Text","","978-266-798-9","PUSTAKA ELBA","2011","","","200/JAL/H","Indonesia","SURABAYA","NONE","","","","<IMAM JALALAUDIN>","","<MA4611S><MA4612S><MA4613S><MA4614S><MA4615S>"
"ENSIKLOPEDIA PENDIDIKAN AKHLAK MULIA 1-10","Text","","978-602-9083-53-8","","2012","","","200ABD/H","Indonesia","Jakarta","NONE","","","","<SYEIKH ABDULLAH NASIH ULWAN>","","<MA4601S><MA4602S><MA4603S><MA4604S><MA4605S><MA4606S><MA4607S><MA4608S><MA4609S><MA4610S>"
"EVALUASI PEMBELAJARAN","Text","","","","2008","","","000/SUG/H","Indonesia","Jakarta","NONE","","","","<Drs. SUGIONO.MM.Pd.>","","<MA4600S>"
"BIMBINGAN DAN KONSELING","Text","","","","2009","","","000/HAI/H","Indonesia","METRO","NONE","","","","<Dra. HAIATIN.C.>","","<MA4599S>"
"PERJALANAN MENUJU TUHAN","Text","","","","2001","","","","Indonesia","Bandung","NONE","","","","<LALEH BAKHTIAR>","","<MA4598S>"
"PENGAMALAN FIKIH X K.13","Text","","978-602-257-846-8","","2014","","","","Indonesia","SOLO","NONE","","","","<M. RIZAL QOSIM>","","<MA4550S><MA4551S><MA4552S><MA4553S><MA4554S><MA4555S><MA4556S><MA4557S><MA4558S><MA4559S><MA4560S><MA4561S><MA4562S><MA4563S><MA4564S><MA4565S><MA4566S><MA4567S><MA4568S><MA4569S><MA4570S><MA4571S><MA4572S><MA4573S><MA4574S><MA4575S><MA4576S><MA4577S><MA4578S><MA4579S><MA4580S><MA4581S><MA4582S><MA4583S><MA4584S><MA4585S><MA4586S><MA4587S><MA4588S><MA4589S><MA4590S><MA4591S><MA4592S><MA4593S><MA4594S><MA4595S><MA4596S><MA4597S>"
"FIKIH 1","Text","","","","2004","","","2X4/QOS/B","Indonesia","SOLO","NONE","","","","<M. RIZAL QOSIM>","","<MA4543S><MA4544S><MA4545S><MA4546S><MA4547S><MA4548S><MA4549S>"
"TERAMPIL BAHASA ARAB I","Text","","978-61-857-850-5","AQILA","2014","","","400/MIN/B","Indonesia","SOLO","NONE","","","","<MINANUL AZIZ><ASIN YUNAN>","","<MA4455S><MA4456S><MA4457S><MA4458S><MA4459S><MA4460S><MA4461S><MA4462S><MA4463S><MA4464S><MA4465S><MA4466S><MA4467S><MA4468S><MA4469S><MA4470S><MA4471S><MA4472S><MA4473S><MA4474S><MA4475S><MA4476S><MA4477S><MA4478S><MA4479S><MA4480S><MA4481S><MA4482S><MA4483S><MA4484S><MA4485S><MA4486S><MA4487S><MA4488S><MA4489S><MA4490S><MA4491S><MA4492S><MA4493S><MA4494S><MA4495S><MA4496S><MA4497S><MA4498S><MA4499S><MA4500S><MA4501S><MA4502S><MA4503S><MA4504S><MA4505S><MA4506S><MA4507S><MA4508S><MA4509S><MA4510S><MA4511S><MA4512S><MA4513S><MA4514S><MA4515S><MA4516S><MA4517S><MA4518S><MA4519S><MA4520S><MA4521S><MA4522S><MA4523S><MA4524S><MA4525S><MA4526S><MA4527S><MA4528S><MA4529S><MA4530S><MA4531S><MA4532S><MA4533S><MA4534S><MA4535S><MA4536S><MA4537S><MA4538S><MA4539S><MA4540S><MA4541S><MA4542S>"
"SEJARAH KEBUDAYAAN ISLAM X K.13","Text","","978-602-257-626-6","","2014","","","2X9/NGA/H","Indonesia","SOLO","NONE","","","","<SURATNO><NGATIMIN .A.W>","","<MA4355S><MA4356S><MA4357S><MA4358S><MA4359S><MA4360S><MA4361S><MA4362S><MA4363S><MA4364S><MA4365S><MA4366S><MA4367S><MA4368S><MA4369S><MA4370S><MA4371S><MA4372S><MA4373S><MA4374S><MA4375S><MA4376S><MA4377S><MA4378S><MA4379S><MA4380S><MA4381S><MA4382S><MA4383S><MA4384S><MA4385S><MA4386S><MA4387S><MA4388S><MA4389S><MA4390S><MA4391S><MA4392S><MA4393S><MA4394S><MA4395S><MA4396S><MA4397S><MA4398S><MA4399S><MA4400S><MA4401S><MA4402S><MA4403S><MA4404S><MA4405S><MA4406S><MA4407S><MA4408S><MA4409S><MA4410S><MA4411S><MA4412S><MA4413S><MA4414S><MA4415S><MA4416S><MA4417S><MA4418S><MA4419S><MA4420S><MA4421S><MA4422S><MA4423S><MA4424S><MA4425S><MA4426S><MA4427S><MA4428S><MA4429S><MA4430S><MA4431S><MA4432S><MA4433S><MA4434S><MA4435S><MA4436S><MA4437S><MA4438S><MA4439S><MA4440S><MA4441S><MA4442S><MA4443S><MA4444S><MA4445S><MA4446S><MA4447S><MA4448S><MA4449S><MA4450S><MA4451S><MA4452S><MA4453S><MA4454S>"
"MENJAGA AKIDAH DAN AKHLAK X","Text","","978-602-257-806-2","AQILA","2014","","","2X5/ROL/B","Indonesia","SOLO","NONE","","","","<ROLI A.R.><M. KHAMZAH>","","<MA4266S><MA4267S><MA4268S><MA4269S><MA4270S><MA4271S><MA4272S><MA4273S><MA4274S><MA4275S><MA4276S><MA4277S><MA4278S><MA4279S><MA4280S><MA4281S><MA4282S><MA4283S><MA4284S><MA4285S><MA4286S><MA4287S><MA4288S><MA4289S><MA4290S><MA4291S><MA4292S><MA4293S><MA4294S><MA4295S><MA4296S><MA4297S><MA4298S><MA4299S><MA4300S><MA4301S><MA4302S><MA4303S><MA4304S><MA4305S><MA4306S><MA4307S><MA4308S><MA4309S><MA4310S><MA4311S><MA4312S><MA4313S><MA4314S><MA4315S><MA4316S><MA4317S><MA4318S><MA4319S><MA4320S><MA4321S><MA4322S><MA4323S><MA4324S><MA4325S><MA4326S><MA4327S><MA4328S><MA4329S><MA4330S><MA4331S><MA4332S><MA4333S><MA4334S><MA4335S><MA4336S><MA4337S><MA4338S><MA4339S><MA4340S><MA4341S><MA4342S><MA4343S><MA4344S><MA4345S><MA4346S><MA4347S><MA4348S><MA4349S><MA4350S><MA4351S><MA4352S><MA4353S><MA4354S>"
"AL-QUR'AN DAN HADIS X","Text","","978-602-257-818-5","","2014","","","2X1/LIL/H","Indonesia","SOLO","NONE","","","","<LILIS F. RA><ANDI S.>","","<MA4166S><MA4167S><MA4168S><MA4169S><MA4170S><MA4171S><MA4172S><MA4173S><MA4174S><MA4175S><MA4176S><MA4177S><MA4178S><MA4179S><MA4180S><MA4181S><MA4182S><MA4183S><MA4184S><MA4185S><MA4186S><MA4187S><MA4188S><MA4189S><MA4190S><MA4191S><MA4192S><MA4193S><MA4194S><MA4195S><MA4196S><MA4197S><MA4198S><MA4199S><MA4200S><MA4201S><MA4202S><MA4203S><MA4204S><MA4205S><MA4206S><MA4207S><MA4208S><MA4209S><MA4210S><MA4211S><MA4212S><MA4213S><MA4214S><MA4215S><MA4216S><MA4217S><MA4218S><MA4219S><MA4220S><MA4221S><MA4222S><MA4223S><MA4224S><MA4225S><MA4226S><MA4227S><MA4228S><MA4229S><MA4230S><MA4231S><MA4232S><MA4233S><MA4234S><MA4235S><MA4236S><MA4237S><MA4238S><MA4239S><MA4240S><MA4241S><MA4242S><MA4243S><MA4244S><MA4245S><MA4246S><MA4247S><MA4248S><MA4249S><MA4250S><MA4251S><MA4252S><MA4253S><MA4254S><MA4255S><MA4256S><MA4257S><MA4258S><MA4259S><MA4260S><MA4261S><MA4262S><MA4263S><MA4264S><MA4265S>"
"EKONOMI XII","Text","","978-979-018-011-6","","2007","","","300/SUT/H","Indonesia","SOLO","NONE","","","","<SUTARNO><SUDARNO><SUNARTO><DKK>","","<MA4155S><MA4156S><MA4157S><MA4158S><MA4159S><MA4160S><MA4161S><MA4162S><MA4163S><MA4164S><MA4165S>"
"MIZAN,CATATAN AMAL SHIRATH DAN MACAM-MACAM SYAFAAT","Text","","","","2007","","","","Indonesia","SOLO","NONE","","","","<MAHIR AHMAD AS SYUFI>","","<MA4154S>"
"INDEKS LENGKAP AYAT-AYAT AL-QUR'AN","Text","","","","2011","","","","Indonesia","PUREOREJO","NONE","","","","<MAHMUD ASY>","","<MA4152S><MA4153S>"
"SASTRA INDONESIA MODERN","Text","","978-692-283-5","PT. REMAJA ROSDA","2003","","","800/DEN/H","Indonesia","Jakarta","NONE","","","","<DENDY SUGONO>","","<MA4151S>"
"TERJEMAH TAFSIR AL-MARAGI","Text","","","","","","","","Indonesia","SEMARANG","NONE","","","","<AHMAD MUSTOFA AL MARAGI>","","<MA4091S><MA4092S><MA4093S><MA4094S><MA4095S><MA4096S><MA4097S><MA4098S><MA4099S><MA4100S><MA4101S><MA4102S><MA4103S><MA4104S><MA4105S><MA4106S><MA4107S><MA4108S><MA4109S><MA4110S><MA4111S><MA4112S><MA4113S><MA4114S><MA4115S><MA4116S><MA4117S><MA4118S><MA4119S><MA4120S><MA4121S><MA4122S><MA4123S><MA4124S><MA4125S><MA4126S><MA4127S><MA4128S><MA4129S><MA4130S><MA4131S><MA4132S><MA4133S><MA4134S><MA4135S><MA4136S><MA4137S><MA4138S><MA4139S><MA4140S><MA4141S><MA4142S><MA4143S><MA4144S><MA4145S><MA4146S><MA4147S><MA4148S><MA4149S><MA4150S>"
"SEJARAH KEBUDAYAAN ISLAM 3","Text","","","","2003","","","2X9/MUR/H","Indonesia","Jakarta","NONE","","","","<Drs. MURODI M.A.>","","<MA4090S>"
"MATEMATIKA INTERAKTIF IPS","Text","","","","2007","","","500/SOE/H","Indonesia","BOGOR","NONE","","","","<Drs. H. SOERIYONO>","","<MA4089S>"
"SEJARAH 3","Text","","","","2011","","","900/HER/H","Indonesia","SURAKARTA","NONE","","","","<HERMANTO><EKO><TARGIYATMI>","","<MA4086S><MA4087S><MA4088S>"
"A COMPLETE GUIDE TO ARABIC GRAMMAR VOLUME I : THE FUNDAMENTAL THEORY","Text","","1-4196-6266-X","WCMS PRESS","2008","","","400/SHO/H","Indonesia","KAIRO","NONE","","","","<A. SHOHIB KHAIRONI>","","<MA3987S><MA3988S><MA3989S><MA3990S><MA3991S><MA3992S><MA3993S><MA3994S><MA3995S><MA3996S><MA3997S><MA3998S><MA3999S><MA4000S><MA4001S><MA4002S><MA4003S><MA4004S><MA4005S><MA4006S><MA4007S><MA4008S><MA4009S><MA4010S><MA4011S><MA4012S><MA4013S><MA4014S><MA4015S><MA4016S><MA4017S><MA4018S><MA4019S><MA4020S><MA4021S><MA4022S><MA4023S><MA4024S><MA4025S><MA4026S><MA4027S><MA4028S><MA4029S><MA4030S><MA4031S><MA4032S><MA4033S><MA4034S><MA4035S><MA4036S><MA4037S><MA4038S><MA4039S><MA4040S><MA4041S><MA4042S><MA4043S><MA4044S><MA4045S><MA4046S><MA4047S><MA4048S><MA4049S><MA4050S><MA4051S><MA4052S><MA4053S><MA4054S><MA4055S><MA4056S><MA4057S><MA4058S><MA4059S><MA4060S><MA4061S><MA4062S><MA4063S><MA4064S><MA4065S><MA4066S><MA4067S><MA4068S><MA4069S><MA4070S><MA4071S><MA4072S><MA4073S><MA4074S><MA4075S><MA4076S><MA4077S><MA4078S><MA4079S><MA4080S><MA4081S><MA4082S><MA4083S><MA4084S><MA4085S>"
"A COMPLETE GUIDE TO ARABIC GRAMMAR VOLUME II : PRACTICE MANUAL","Text","","1-4196-6267-8","WCMS PRESS","2008","","","400/SHO/H","Indonesia","KAIRO","NONE","","","","<A. SHOHIB KHAIRONI>","","<MA3889S><MA3890S><MA3891S><MA3892S><MA3893S><MA3894S><MA3895S><MA3896S><MA3897S><MA3898S><MA3899S><MA3900S><MA3901S><MA3902S><MA3903S><MA3904S><MA3905S><MA3906S><MA3907S><MA3908S><MA3909S><MA3910S><MA3911S><MA3912S><MA3913S><MA3914S><MA3915S><MA3916S><MA3917S><MA3918S><MA3919S><MA3920S><MA3921S><MA3922S><MA3923S><MA3924S><MA3925S><MA3926S><MA3927S><MA3928S><MA3929S><MA3930S><MA3931S><MA3932S><MA3933S><MA3934S><MA3935S><MA3936S><MA3937S><MA3938S><MA3939S><MA3940S><MA3941S><MA3942S><MA3943S><MA3944S><MA3945S><MA3946S><MA3947S><MA3948S><MA3949S><MA3950S><MA3951S><MA3952S><MA3953S><MA3954S><MA3955S><MA3956S><MA3957S><MA3958S><MA3959S><MA3960S><MA3961S><MA3962S><MA3963S><MA3964S><MA3965S><MA3966S><MA3967S><MA3968S><MA3969S><MA3970S><MA3971S><MA3972S><MA3973S><MA3974S><MA3975S><MA3976S><MA3977S><MA3978S><MA3979S><MA3980S><MA3981S><MA3982S><MA3983S><MA3984S><MA3985S><MA3986S>"
"METODE MUSTAQILLI","Text","","978-602-96482-0-1","WCMS PRESS","2009","","","200/SHO/H","Indonesia","Jakarta","NONE","","","","<A. SHOHIB KHAIRONI>","","<MA3789S><MA3790S><MA3791S><MA3792S><MA3793S><MA3794S><MA3795S><MA3796S><MA3797S><MA3798S><MA3799S><MA3800S><MA3801S><MA3802S><MA3803S><MA3804S><MA3805S><MA3806S><MA3807S><MA3808S><MA3809S><MA3810S><MA3811S><MA3812S><MA3813S><MA3814S><MA3815S><MA3816S><MA3817S><MA3818S><MA3819S><MA3820S><MA3821S><MA3822S><MA3823S><MA3824S><MA3825S><MA3826S><MA3827S><MA3828S><MA3829S><MA3830S><MA3831S><MA3832S><MA3833S><MA3834S><MA3835S><MA3836S><MA3837S><MA3838S><MA3839S><MA3840S><MA3841S><MA3842S><MA3843S><MA3844S><MA3845S><MA3846S><MA3847S><MA3848S><MA3849S><MA3850S><MA3851S><MA3852S><MA3853S><MA3854S><MA3855S><MA3856S><MA3857S><MA3858S><MA3859S><MA3860S><MA3861S><MA3862S><MA3863S><MA3864S><MA3865S><MA3866S><MA3867S><MA3868S><MA3869S><MA3870S><MA3871S><MA3872S><MA3873S><MA3874S><MA3875S><MA3876S><MA3877S><MA3878S><MA3879S><MA3880S><MA3881S><MA3882S><MA3883S><MA3884S><MA3885S><MA3886S><MA3887S><MA3888S>"
"AQIDAH AKHLAK X","Text","","","AQILA","2014","","","400/ROL/B","Indonesia","SOLO","NONE","","","","<M. KHAMZAH><ROLI ABDUL ROHMAN>","","<MA3778S><MA3779S><MA3780S><MA3781S><MA3782S><MA3783S><MA3784S><MA3785S><MA3786S><MA3787S><MA3788S>"
"BAHASA ARAB I","Text","","","","2014","","","400/MIN/B","Indonesia","SOLO","NONE","","","","<MINANUL AZIZ><ASIN YUNAN>","","<MA3766S><MA3767S><MA3768S><MA3769S><MA3770S><MA3771S><MA3772S><MA3773S><MA3774S><MA3775S><MA3776S><MA3777S>"
"PENGAMALAN FIKIH X","Text","","","Tiga Serangkai","2014","","","2X4/RIZ/B","Indonesia","SOLO","NONE","","","","<M. RIZAL QOSIM>","","<MA3715S><MA3716S><MA3717S><MA3718S><MA3719S><MA3720S><MA3721S><MA3722S><MA3723S><MA3724S><MA3725S><MA3726S><MA3727S><MA3728S><MA3729S><MA3730S><MA3731S><MA3732S><MA3733S><MA3734S><MA3735S><MA3736S><MA3737S><MA3738S><MA3739S><MA3740S><MA3741S><MA3742S><MA3743S><MA3744S><MA3745S><MA3746S><MA3747S><MA3748S><MA3749S><MA3750S><MA3751S><MA3752S><MA3753S><MA3754S><MA3755S><MA3756S><MA3757S><MA3758S><MA3759S><MA3760S><MA3761S><MA3762S><MA3763S><MA3764S><MA3765S>"
"LAGU-LAGU WAJIB NASIONAL DAN DAERAH","Text","","","","2010","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3714S>"
"DETIK-DETIK BAHASA INGGRIS","Text","","","","2010","","","000/-/H","Indonesia","KLATEN","NONE","","","","<CICICK><MARTA>","","<MA3713S>"
"DETIK-DETIK BAHASA INDONESIA","Text","","","","2010","","","000/-/H","Indonesia","KLATEN","NONE","","","","<UTI><WENDI><Y.BUDI>","","<MA3712S>"
"EKONOMI","Text","","","","2010","","","300/DOM/H","Indonesia","SOLO","NONE","","","","<DOMAS>","","<MA3711S>"
"LKS/BAHASA INGGRIS","Text","","","","2010","","","400/JOK/H","Indonesia","KLATEN","NONE","","","","<JOKO BUDIANTO>","","<MA3710S>"
"GITA/SEJARAH","Text","","","","2010","","","900/IMR/H","Indonesia","SOLO","NONE","","","","<Drs. IMRON>","","<MA3709S>"
"TUNTAS EKONOMI XI","Text","","","","","","","300/-/H","Indonesia","","NONE","","","","","","<MA3707S><MA3708S>"
"MEDIA PROFESIONAL BIOLOGI","Text","","","","","","","500/SRI/H","Indonesia","","NONE","","","","<Dra. SRI H.>","","<MA3706S>"
"PEWARA DNIAMIKA UNY","Text","","","UNY","2012","","","000/-/H","Indonesia","YOGYAKARTA","NONE","","","","","","<MA3703S><MA3704S><MA3705S>"
"KIMIA X SEMESTER 1","Text","","979-460-950-1","INTAN PRIWARA","2006","","","500/SRI/H","Indonesia","KLATEN","NONE","","","","<Drs. DRI JUARI>","","<MA3702S>"
"KEWARGANEGARAAN 3","Text","","","BUMI AKSARA","2007","","","300/SUP/H","Indonesia","Jakarta","NONE","","","","<SUPRAPTO>","","<MA3701S>"
"KIMIA 2000","Text","","","erlangga","2003","","","500/MIC/H","Indonesia","Jakarta","NONE","","","","<MICHAEL PURBA>","","<MA3700S>"
"AKUTANSI","Text","","","","","","","300/ISM/H","Indonesia","","NONE","","","","<UJA><ISMOE>","","<MA3699S>"
"PENDALAMAN MATERI","Text","","","","2009","","","000/SRI/H","Indonesia","Jakarta","NONE","","","","<SRI KURNIANINGSIH>","","<MA3698S>"
"11 SMA IPS PRIMAGAMA","Text","","","","2010","","","000/TIM/H","Indonesia","YOGYAKARTA","NONE","","","","<TIM PRIMAGAMA>","","<MA3697S>"
"PENGANTAR BELAJAR EKONOMI 3","Text","","","","1997","","","000/BAM/H","Indonesia","Jakarta","NONE","","","","<Drs. BAMBANG S.>","","<MA3696S>"
"SAINS FISIKA 1A","Text","","","","2004","","","500/BUD/H","Indonesia","SURABAYA","NONE","","","","<Drs. BUDI P.>","","<MA3695S>"
"BELAJAR FISIKAN SISIMATIS JILID 1","Text","","","","1989","","","500/NENG/H","Indonesia","Bandung","NONE","","","","<Drs. NENGAH M.>","","<MA3694S>"
"HARUS BISA!","Text","","","","2007","","","000/DIN/H","Indonesia","Jakarta","NONE","","","","<Drs. DINO PATTI>","","<MA3693S>"
"SUKSES MELATIH RENANG","Text","","","","","","","700/HAN/H","Indonesia","","NONE","","","","<DICK HANULLA>","","<MA3692S>"
"OLAHRAGAWAN","Text","","","","2005","","","000/CHO/H","Indonesia","Jakarta","NONE","","","","<TOHO CHOLIK>","","<MA3691S>"
"PENCEGAHAN DAN PENANGGULANGAN PENYALAHGUNAAN NARKOBA","Text","","","","2003","","","000/LYD/H","Indonesia","Jakarta","NONE","","","","<Dr. LYDIA H.M>","","<MA3690S>"
"MELATIH TENIS REMAJA","Text","","","","2003","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3688S><MA3689S>"
"SUKSES MELATIH ATLETIK","Text","","","","1976","","","000/GUT/H","Indonesia","","NONE","","","","<MATH GUTHRIE>","","<MA3687S>"
"TERAMPIL BEROLAH RAGA TENIS MEJA","Text","","","","2007","","","000/SUT/H","Indonesia","SOLO","NONE","","","","<Drs. SUTARMIN>","","<MA3686S>"
"CAKRAWALA SEJARAH 2","Text","","","","2011","","","900/MUS/H","Indonesia","SOLO","NONE","","","","<SHODIQ MUSTOFA SURYANDARI>","","<MA3685S>"
"AKIDAH AKHLAK 1","Text","","","","2008","","","2x5/KHO/H","Indonesia","SIDOARJO","NONE","","","","<KHOLISIN DKK>","","<MA3684S>"
"BIOLOGI 2A","Text","","","","2003","","","500/-/H","Indonesia","KLATEN","NONE","","","","<TIM PENYUSUN>","","<MA3683S>"
"SEJARAH 3","Text","","","","2004","","","900/-/H","Indonesia","KLATEN","NONE","","","","","","<MA3682S>"
"PEDOMAN KHUSUS BIOLOGI","Text","","","","2004","","","500/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3681S>"
"PEDOMAN KHUSUS BAHASA DAN SASTRA INDONESIA","Text","","","","2004","","","400/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3680S>"
"BAHASA DAN SASTRA INDONESIA 2","Text","","979-734-705-2","ESIS","2007","","","400/ALE/H","Indonesia","TANGERANG","NONE","","","","<ALEX .S><AGUS>","","<MA3679S>"
"BAHASA DAN SASTRA INDONESIA XII","Text","","","","2005","","","400/DAR/H","Indonesia","Bandung","NONE","","","","<AGUS><DARNO>","","<MA3678S>"
"KEMAMPUAN BERBAHASA DAN BERSASTRA INDONESIA","Text","","","ANEKA ILMU","2005","","","400/SUM/H","Indonesia","SENMARANG","NONE","","","","<Drs. SUMARYO>","","<MA3677S>"
"A COMPLETE GUIDE TO ARABIC GRAMMAR","Text","","978-141-965-941-6","","2001","","","200/KHA/H","Indonesia","KAIRO","NONE","","","","<A. SHOHIB KHAIRONI>","","<MA3674S><MA3675S><MA3676S>"
"PELAJARAN BAHASA  ARAB I","Text","","978-602-7718-55-5","","2004","","","200/HID/H","Indonesia","CIPUTAT","NONE","","","","<Dr. A. HIDYAT>","","<MA3671S><MA3672S><MA3673S>"
"BIMBINGAN TERJEMAH ARAB-INDONESIA 1","Text","","979-968-0506","PERSADA KEMALA","2005","","","200/ROF/H","Indonesia","CIPUTAT","NONE","","","","<Dr. H. ROFI'I>","","<MA3669S><MA3670S>"
"ASWAJA, AN-NAHOLIYAH","Text","","978-979-1353-01-4","KHOLISTA","2006","","","000/-/H","Indonesia","SURABAYA","NONE","","","","","","<MA3667S><MA3668S>"
"PELAJARAN BAHASA ARAB","Text","","","","2002","","","000/-/H","Indonesia","CIPUTAT","NONE","","","","","","<MA3665S><MA3666S>"
"BIMBINGAN TERJEMAH ARAB-INDONESIA 1","Text","","","","2002","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3662S><MA3663S><MA3664S>"
"MATA PELAJARAN UMUM DI MADRASAH","Text","","","","2004","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3659S><MA3660S><MA3661S>"
"PEDOMAN PENGISIAN DAN PENULISAN IJAZAH","Text","","","","2008","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3658S>"
"STANDAR KOMPETISI GURU","Text","","","","2004","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3657S>"
"PENDIDIKAN AGAMA UNTUK MEMBANGUN ETIKA SOSIAL","Text","","","","2002","","","000/QOD/H","Indonesia","Jakarta","NONE","","","","<Dr. A QODRI>","","<MA3656S>"
"DESAIN PENGEMBANGAN MADRASAH","Text","","","","2004","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3654S><MA3655S>"
"TAPIS BERSERI","Text","","","","2002","","","000/SUN/H","Indonesia","YOGYAKARTA","NONE","","","","<Drs. SUNANTO>","","<MA3651S><MA3652S><MA3653S>"
"TEOLOGI PENDIDIKAN","Text","","","","2000","","","000/IRF/H","Indonesia","Jakarta","NONE","","","","<MOH. IRFAN MASJUKI>","","<MA3647S><MA3648S><MA3649S><MA3650S>"
"KEMBALI KEPADA AL-QUR'AN","Text","","","","2002","","","000/SUR/H","Indonesia","BOJONG GEDE","NONE","","","","<SURATMAN><MARKASAN>","","<MA3643S><MA3644S><MA3645S><MA3646S>"
"MANAJEMEN DAKWAH DI ERA GLOBAL","Text","","","","2003","","","000/ROH/H","Indonesia","Jakarta","NONE","","","","<Drs. H. ROHADI><Drs. M. TATA>","","<MA3642S>"
"SINERGI MADRASAH DAN PONPES","Text","","","","2004","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3640S><MA3641S>"
"PROBLEMATIKA MADRASAH","Text","","","","2001","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA3639S>"
"AKTING BERDASARKAN SISTEM STAINSLAVSKI","Text","","","","2012","","","000/PRA/H","Indonesia","TANJUNG KARANG","NONE","","","","<ISWADI PRATAMA><ARI PAHALA>","","<MA3638S>"
"ANTROPOLOGI","Text","","","","2006","","","300/DAN/H","Indonesia","Jakarta","NONE","","","","<Drs. DANIEL F.>","","<MA3637S>"
"ANTROPOLOGI 3","Text","","","","","","","300/NUR/H","Indonesia","Jakarta","NONE","","","","<Drs. NURSAL L.><SURYATNA>","","<MA3636S>"
"ENGLISH GRADE XII","Text","","","","2005","","","100/DES/H","Indonesia","Jakarta","NONE","","","","<DESMAL><SOPHIAN><AISYAH>","","<MA3635S>"
"BAHASA INGGRIS 2","Text","","","","2000","","","100/ART/H","Indonesia","Bandung","NONE","","","","<Drs. ARTONO><Dra. Hj. NAN.SH>","","<MA3634S>"
"LETS TALK","Text","","","","2007","","","200/BAC/H","Indonesia","Bandung","NONE","","","","<BACHTIAR><CICIK><JOKO>","","<MA3633S>"
"BETTER YOUR ENGLISH","Text","","","","2003","","","200/ART/H","Indonesia","Bandung","NONE","","","","<Drs. ARTONO><Dra. Hj. NAN.SH>","","<MA3632S>"
"SAINS GEOGRAFI 2","Text","","","","2000","","","900/AMI/H","Indonesia","Jakarta","NONE","","","","<SRI><AMIR><USMAINI>","","<MA3631S>"
"HAK AZASI MANUSIA","Text","","","","2000","","","000/HAM/H","Indonesia","Jakarta","NONE","","","","<Drs. SHALAHUDIN HAMID>","","<MA3630S>"
"PELAJARAN GEOGRAFI 2","Text","","","","2003","","","900/ROC/H","Indonesia","Bandung","NONE","","","","<Drs. ROCHMAT K.>","","<MA3629S>"
"TOKOH-TOKOH INDUSTRI","Text","","","","2005","","","000/EED/H","Indonesia","Jakarta","NONE","","","","<SUTRISNO EDDY>","","<MA3628S>"
